id,listing_url,scrape_id,last_scraped,host_id,neighbourhood,neighbourhood_cleansed,city,state,zipcode,market,country_code,country,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,pastBooking,Average Weekly Earning,
5756251,https://www.airbnb.com/rooms/5756251,2.02E+13,4/2/17,11641089,Lakeshore,Lakeshore,San Francisco,CA,94132,San Francisco,US,United States,37.72854386,-122.4797753,Apartment,Private room,2,1,1,1,Real Bed,,150.00,,,,,1,0.00,1,1125,never,30,60,90,365,4/2/17,0,287.3076923,
7919970,https://www.airbnb.com/rooms/7919970,2.02E+13,4/2/17,41762398,Lakeshore,Lakeshore,San Francisco,CA,94132,San Francisco,US,United States,37.7159842,-122.4984808,Apartment,Entire home/apt,4,1,1,1,Real Bed,,150.00,750.00,,500.00,25.00,4,50.00,2,1125,today,5,5,8,8,4/2/17,357,0,
5059214,https://www.airbnb.com/rooms/5059214,2.02E+13,4/2/17,7528879,Lakeshore,Lakeshore,San Francisco,CA,94132,San Francisco,US,United States,37.71728075,-122.4815993,Apartment,Private room,2,1,1,1,Real Bed,,82.00,,,,20.00,2,0.00,1,1125,9 months ago,0,0,0,0,4/2/17,365,1029.807692,
9477823,https://www.airbnb.com/rooms/9477823,2.02E+13,4/2/17,44679401,Lakeshore,Lakeshore,San Francisco,CA,94132,San Francisco,US,United States,37.73351616,-122.4822823,House,Private room,4,1,1,1,Real Bed,,64.00,488.00,1722.00,500.00,70.00,2,45.00,2,29,today,18,41,62,62,4/2/17,303,575.5769231,
15603212,https://www.airbnb.com/rooms/15603212,2.02E+13,4/2/17,95784872,Lakeshore,Lakeshore,San Francisco,CA,94132,San Francisco,US,United States,37.71656514,-122.4973316,Apartment,Entire home/apt,4,1,0,2,Real Bed,,99.00,,,150.00,30.00,1,0.00,1,1125,3 weeks ago,0,0,20,20,4/2/17,345,372.9230769,
16615480,https://www.airbnb.com/rooms/16615480,2.02E+13,4/2/17,97706282,Lakeshore,Lakeshore,San Francisco,CA,94132,San Francisco,US,United States,37.72131876,-122.47355,House,Entire home/apt,8,2,4,4,Real Bed,,298.00,,,500.00,150.00,8,25.00,3,1125,4 days ago,10,30,46,46,4/2/17,319,656.8269231,
14934340,https://www.airbnb.com/rooms/14934340,2.02E+13,4/2/17,68425917,,Lakeshore,San Francisco,CA,94132,San Francisco,US,United States,37.71533901,-122.4728422,Apartment,Private room,2,1,1,1,Real Bed,,79.00,,,300.00,35.00,1,40.00,5,1125,7 weeks ago,0,11,41,316,4/2/17,49,1828.115385,
17774222,https://www.airbnb.com/rooms/17774222,2.02E+13,4/2/17,14860858,Lakeshore,Lakeshore,San Francisco,CA,94132,San Francisco,US,United States,37.71738271,-122.4806547,Apartment,Entire home/apt,4,2,2,2,Real Bed,,317.00,,,,129.00,1,0.00,2,1125,today,0,11,41,130,4/2/17,235,74.44230769,
3015450,https://www.airbnb.com/rooms/3015450,2.02E+13,4/2/17,10374153,Lakeshore,Lakeshore,San Francisco,CA,94132,San Francisco,US,United States,37.73350913,-122.4869133,House,Private room,3,1.5,1,1,Real Bed,,87.00,,,100.00,35.00,2,40.00,2,1125,today,10,14,30,185,4/2/17,180,1432.596154,
10272797,https://www.airbnb.com/rooms/10272797,2.02E+13,4/2/17,52805266,Lakeshore,Lakeshore,San Francisco,CA,94132,San Francisco,US,United States,37.71710077,-122.4808324,Apartment,Private room,1,1,1,1,Real Bed,,45.00,300.00,,,,1,30.00,1,1125,15 months ago,0,0,0,0,4/2/17,365,301.1538462,
10964074,https://www.airbnb.com/rooms/10964074,2.02E+13,4/2/17,29950462,Russian Hill,Russian Hill,San Francisco,CA,94133,San Francisco,US,United States,37.80091824,-122.4151857,Apartment,Entire home/apt,6,2,2,2,Real Bed,,650.00,,,,,1,0.00,1,1125,14 months ago,0,0,0,0,4/2/17,365,315.8653846,
5955398,https://www.airbnb.com/rooms/5955398,2.02E+13,4/2/17,1257432,North Beach,Russian Hill,San Francisco,CA,94133,San Francisco,US,United States,37.7994453,-122.4130259,Apartment,Entire home/apt,4,2,3,4,Real Bed,,246.00,3500.00,10000.00,500.00,200.00,1,0.00,30,1125,a week ago,30,60,90,365,4/2/17,0,4562.5,
10905739,https://www.airbnb.com/rooms/10905739,2.02E+13,4/2/17,56520244,,Russian Hill,San Francisco,CA,,San Francisco,US,United States,37.80275728,-122.4240683,Apartment,Entire home/apt,3,2,2,2,Real Bed,,995.00,,,,,1,0.00,3,1125,14 months ago,0,0,0,0,4/2/17,365,0,
1733377,https://www.airbnb.com/rooms/1733377,2.02E+13,4/2/17,4981745,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.79687059,-122.4185763,Apartment,Entire home/apt,1,1,1,1,Real Bed,,180.00,,,300.00,50.00,1,100.00,5,21,2 months ago,0,0,0,91,4/2/17,274,6984.134615,
1995254,https://www.airbnb.com/rooms/1995254,2.02E+13,4/2/17,735873,North Beach,Russian Hill,San Francisco,CA,94123,San Francisco,US,United States,37.80202519,-122.4141883,House,Private room,2,1.5,1,1,Real Bed,,120.00,700.00,,,,1,0.00,1,10,6 months ago,0,0,0,0,4/2/17,365,948.4615385,
15774165,https://www.airbnb.com/rooms/15774165,2.02E+13,4/2/17,662116,Chinatown,Russian Hill,San Francisco,CA,94133,San Francisco,US,United States,37.79818934,-122.4085395,Apartment,Private room,4,1,1,2,Real Bed,,180.00,,,500.00,100.00,1,0.00,2,28,5 days ago,26,56,86,361,4/2/17,4,842.3076923,
12989652,https://www.airbnb.com/rooms/12989652,2.02E+13,4/2/17,71561765,Fisherman's Wharf,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80517388,-122.4195995,Apartment,Entire home/apt,4,1,1,2,Real Bed,,295.00,,,,,1,0.00,7,7,9 months ago,0,0,0,0,4/2/17,365,13.84615385,
13497456,https://www.airbnb.com/rooms/13497456,2.02E+13,4/2/17,23686765,Fisherman's Wharf,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80498718,-122.4240575,Condominium,Entire home/apt,5,2.5,2,3,Real Bed,,685.00,,,1000.00,150.00,1,0.00,3,3,10 months ago,0,0,0,0,4/2/17,365,2070.673077,
8352853,https://www.airbnb.com/rooms/8352853,2.02E+13,4/2/17,44025170,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.79800981,-122.4217711,Apartment,Entire home/apt,2,1,1,1,Real Bed,,280.00,1250.00,4250.00,100.00,50.00,1,0.00,1,1125,a week ago,7,29,30,30,4/2/17,335,4808.173077,
10269737,https://www.airbnb.com/rooms/10269737,2.02E+13,4/2/17,95277,North Beach,Russian Hill,San Francisco,CA,94133,San Francisco,US,United States,37.80100729,-122.4143039,Apartment,Entire home/apt,7,3,3,4,Real Bed,,600.00,,,350.00,200.00,7,100.00,2,1125,today,0,0,0,260,4/2/17,105,1803.846154,
10137814,https://www.airbnb.com/rooms/10137814,2.02E+13,4/2/17,52022959,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.8001506,-122.4210036,Loft,Entire home/apt,7,1.5,3,3,Real Bed,,199.00,,,500.00,145.00,1,0.00,2,1125,today,9,39,69,344,4/2/17,21,1211.538462,
14577870,https://www.airbnb.com/rooms/14577870,2.02E+13,4/2/17,15815889,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80150185,-122.4169271,Apartment,Entire home/apt,4,2,2,2,Real Bed,,380.00,,,1000.00,60.00,2,75.00,2,1125,4 days ago,18,28,49,49,4/2/17,316,80.36538462,
9007825,https://www.airbnb.com/rooms/9007825,2.02E+13,4/2/17,6556973,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80101226,-122.4219105,Apartment,Entire home/apt,2,1,2,2,Real Bed,,155.00,,,250.00,90.00,1,0.00,5,1125,3 weeks ago,23,45,75,350,4/2/17,15,2309.230769,
1094310,https://www.airbnb.com/rooms/1094310,2.02E+13,4/2/17,2017601,North Beach,Russian Hill,San Francisco,CA,94133,San Francisco,US,United States,37.7995255,-122.4096878,Apartment,Private room,2,1,1,1,Real Bed,1200,400.00,,,,50.00,1,0.00,1,4,3 months ago,29,59,89,364,4/2/17,1,44.71153846,
14761531,https://www.airbnb.com/rooms/14761531,2.02E+13,4/2/17,23148624,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80184704,-122.420905,Condominium,Entire home/apt,2,1,1,1,Real Bed,,185.00,,,,70.00,1,0.00,2,1125,7 weeks ago,0,0,0,0,4/2/17,365,7.692307692,
441775,https://www.airbnb.com/rooms/441775,2.02E+13,4/2/17,1314138,Fisherman's Wharf,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.8049909,-122.4211633,Apartment,Entire home/apt,4,1,1,2,Real Bed,,599.00,1799.00,,500.00,,1,0.00,2,3,4 weeks ago,0,0,0,0,4/2/17,365,1298.557692,
2965433,https://www.airbnb.com/rooms/2965433,2.02E+13,4/2/17,15068891,North Beach,Russian Hill,San Francisco,CA,94133,San Francisco,US,United States,37.80016929,-122.4124324,Apartment,Entire home/apt,4,1.5,2,4,Real Bed,,250.00,1650.00,5500.00,1000.00,100.00,1,0.00,2,20,today,0,0,5,17,4/2/17,348,4204.519231,
1932656,https://www.airbnb.com/rooms/1932656,2.02E+13,4/2/17,1726785,Russian Hill,Russian Hill,San Francisco,CA,94133,San Francisco,US,United States,37.80426453,-122.416651,Condominium,Private room,3,1,1,1,Real Bed,226,350.00,,,,,1,0.00,4,1125,today,30,60,90,365,4/2/17,0,1673.076923,
8273250,https://www.airbnb.com/rooms/8273250,2.02E+13,4/2/17,588375,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80081093,-122.4230318,Apartment,Entire home/apt,2,1,1,1,Real Bed,,500.00,,,,,1,0.00,4,60,2 weeks ago,8,8,8,8,4/2/17,357,0,
10747219,https://www.airbnb.com/rooms/10747219,2.02E+13,4/2/17,53307355,Russian Hill,Russian Hill,San Francisco,CA,94133,San Francisco,US,United States,37.79782286,-122.4152121,Apartment,Entire home/apt,3,1,1,2,Real Bed,,198.00,,,,80.00,2,30.00,2,1125,3 weeks ago,19,24,24,24,4/2/17,341,3432.692308,
10501461,https://www.airbnb.com/rooms/10501461,2.02E+13,4/2/17,14156518,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.79757858,-122.4204013,Apartment,Entire home/apt,4,1,2,2,Real Bed,,700.00,,,,,1,0.00,3,1125,6 months ago,0,0,0,0,4/2/17,365,1298.423077,
8682664,https://www.airbnb.com/rooms/8682664,2.02E+13,4/2/17,6346492,Fisherman's Wharf,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80520537,-122.4213711,Apartment,Entire home/apt,4,1,0,2,Real Bed,,180.00,,,,,1,0.00,2,15,12 months ago,0,0,0,0,4/2/17,365,4913.461538,
10992778,https://www.airbnb.com/rooms/10992778,2.02E+13,4/2/17,22649166,,Russian Hill,San Francisco,CA,,San Francisco,US,United States,37.80092973,-122.4200342,Apartment,Entire home/apt,6,2,2,3,Real Bed,,399.00,,,1000.00,100.00,4,25.00,3,1125,yesterday,8,24,38,257,4/2/17,108,1263.461538,
3980446,https://www.airbnb.com/rooms/3980446,2.02E+13,4/2/17,8972681,,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80089509,-122.4240906,Apartment,Private room,2,1,1,1,Real Bed,,210.00,,,,,1,0.00,1,1125,32 months ago,0,0,0,0,4/2/17,365,828.6923077,
2203488,https://www.airbnb.com/rooms/2203488,2.02E+13,4/2/17,11241443,North Beach,Russian Hill,San Francisco,CA,94133,San Francisco,US,United States,37.80042862,-122.4119447,Apartment,Entire home/apt,2,1,1,1,Real Bed,,220.00,1400.00,5500.00,400.00,120.00,2,50.00,3,1125,5 weeks ago,0,0,0,263,4/2/17,102,1474.038462,
8207372,https://www.airbnb.com/rooms/8207372,2.02E+13,4/2/17,6346492,Fisherman's Wharf,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.806211,-122.4213964,Apartment,Entire home/apt,6,1,2,3,Real Bed,,300.00,,,,,1,0.00,1,1125,14 months ago,0,0,0,0,4/2/17,365,431.5384615,
7502193,https://www.airbnb.com/rooms/7502193,2.02E+13,4/2/17,32163855,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.7963466,-122.419793,Apartment,Private room,2,1,1,1,Real Bed,,200.00,,,,,1,0.00,1,1125,16 months ago,0,0,0,0,4/2/17,365,2105.769231,
13941971,https://www.airbnb.com/rooms/13941971,2.02E+13,4/2/17,16323940,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80053429,-122.4231624,Apartment,Private room,2,2,1,1,Real Bed,,165.00,,,,35.00,1,0.00,1,29,3 months ago,29,59,89,89,4/2/17,276,1403.846154,
1669283,https://www.airbnb.com/rooms/1669283,2.02E+13,4/2/17,8839111,North Beach,Russian Hill,San Francisco,CA,94133,San Francisco,US,United States,37.79802648,-122.4115091,House,Entire home/apt,4,2,2,2,Real Bed,,185.00,1300.00,,250.00,130.00,2,10.00,3,25,6 days ago,1,8,14,212,4/2/17,153,875.7692308,
3176619,https://www.airbnb.com/rooms/3176619,2.02E+13,4/2/17,16108021,Russian Hill,Russian Hill,San Francisco,CA,94133,San Francisco,US,United States,37.79941365,-122.4150722,House,Entire home/apt,5,2,3,3,Real Bed,,750.00,5698.00,15000.00,,250.00,1,0.00,7,1125,2 months ago,30,60,90,358,4/2/17,7,544.3269231,
2242598,https://www.airbnb.com/rooms/2242598,2.02E+13,4/2/17,11454130,Russian Hill,Russian Hill,San Francisco,CA,94133,San Francisco,US,United States,37.80407187,-122.4178832,Apartment,Entire home/apt,3,1,1,1,Real Bed,,195.00,,,,25.00,2,25.00,1,4,a week ago,16,46,76,165,4/2/17,200,100.9615385,
2783251,https://www.airbnb.com/rooms/2783251,2.02E+13,4/2/17,14235899,Russian Hill,Russian Hill,San Francisco,CA,94133,San Francisco,US,United States,37.80415779,-122.4187081,Apartment,Entire home/apt,2,1,1,1,Real Bed,,185.00,1312.00,3927.00,100.00,60.00,2,25.00,5,31,a week ago,3,12,28,160,4/2/17,205,750,
1738133,https://www.airbnb.com/rooms/1738133,2.02E+13,4/2/17,9153486,North Beach,Russian Hill,San Francisco,CA,94133,San Francisco,US,United States,37.80129112,-122.4142812,Apartment,Private room,1,1,1,1,Real Bed,,89.00,,,,,1,0.00,1,1125,5 months ago,1,31,61,336,4/2/17,29,729.3269231,
4387395,https://www.airbnb.com/rooms/4387395,2.02E+13,4/2/17,9228926,North Beach,Russian Hill,San Francisco,CA,94133,San Francisco,US,United States,37.79969383,-122.4110883,Apartment,Private room,1,1,1,1,Real Bed,,70.00,350.00,,,,1,0.00,7,14,21 months ago,0,0,0,0,4/2/17,365,49.63461538,
10386033,https://www.airbnb.com/rooms/10386033,2.02E+13,4/2/17,17073431,North Beach,Russian Hill,San Francisco,CA,94133,San Francisco,US,United States,37.79770704,-122.4132021,Apartment,Entire home/apt,4,1,1,2,Real Bed,,250.00,,,300.00,75.00,1,0.00,1,1125,15 months ago,0,0,0,0,4/2/17,365,491.3461538,
4061796,https://www.airbnb.com/rooms/4061796,2.02E+13,4/2/17,2445727,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80201882,-122.423385,Apartment,Private room,1,1,1,1,Futon,,150.00,,,500.00,100.00,1,0.00,1,1125,9 months ago,30,60,90,365,4/2/17,0,1754.807692,
10673908,https://www.airbnb.com/rooms/10673908,2.02E+13,4/2/17,55135365,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.79711801,-122.4154779,House,Entire home/apt,4,2,2,3,Real Bed,,437.00,,,500.00,150.00,4,100.00,1,1125,4 weeks ago,19,43,63,295,4/2/17,70,0,
10942192,https://www.airbnb.com/rooms/10942192,2.02E+13,4/2/17,25607777,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80058159,-122.4214291,Apartment,Entire home/apt,2,1,1,1,Real Bed,,200.00,,,300.00,100.00,2,0.00,1,1125,14 months ago,0,0,0,0,4/2/17,365,588.2692308,
10878584,https://www.airbnb.com/rooms/10878584,2.02E+13,4/2/17,11027406,Chinatown,Russian Hill,San Francisco,CA,94133,San Francisco,US,United States,37.79923161,-122.4101676,Apartment,Entire home/apt,4,1,1,2,Real Bed,,200.00,,,,,1,0.00,1,1125,2 weeks ago,1,1,21,21,4/2/17,344,1403.846154,
5241594,https://www.airbnb.com/rooms/5241594,2.02E+13,4/2/17,9830758,Fisherman's Wharf,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80630407,-122.4238786,Loft,Entire home/apt,8,4,3,4,Real Bed,,6000.00,,,,,1,0.00,10,1125,15 months ago,0,0,0,0,4/2/17,365,1323.076923,
10991224,https://www.airbnb.com/rooms/10991224,2.02E+13,4/2/17,57030134,Russian Hill,Russian Hill,San Francisco,CA,94133,San Francisco,US,United States,37.7993629,-122.4175487,Apartment,Entire home/apt,8,1,3,3,Real Bed,,1300.00,8500.00,,,,1,0.00,1,1125,14 months ago,0,0,0,0,4/2/17,365,42115.38462,
1999959,https://www.airbnb.com/rooms/1999959,2.02E+13,4/2/17,1726785,Russian Hill,Russian Hill,San Francisco,CA,94133,San Francisco,US,United States,37.80399583,-122.4173885,Condominium,Private room,2,1,1,1,Real Bed,,165.00,,,,,1,0.00,3,1125,today,18,48,78,349,4/2/17,16,9125,
17189130,https://www.airbnb.com/rooms/17189130,2.02E+13,4/2/17,115699835,,Russian Hill,San Francisco,CA,,San Francisco,US,United States,37.79762338,-122.4222262,Apartment,Private room,1,1,,,Real Bed,,40.00,,,,40.00,1,10.00,2,30,yesterday,6,36,66,341,4/2/17,24,50.76923077,
59381,https://www.airbnb.com/rooms/59381,2.02E+13,4/2/17,285168,Russian Hill,Russian Hill,San Francisco,CA,94133,San Francisco,US,United States,37.8031015,-122.4159579,Condominium,Private room,4,1.5,1,1,Real Bed,,109.00,,3300.00,,30.00,1,40.00,2,30,4 days ago,23,45,75,75,4/2/17,290,18.46153846,
7859868,https://www.airbnb.com/rooms/7859868,2.02E+13,4/2/17,610310,Russian Hill,Russian Hill,San Francisco,CA,94123,San Francisco,US,United States,37.80063324,-122.424021,Condominium,Entire home/apt,4,2.5,2,2,Real Bed,,1000.00,6000.00,25000.00,,125.00,1,0.00,3,1125,today,16,40,69,341,4/2/17,24,607.8846154,
17544648,https://www.airbnb.com/rooms/17544648,2.02E+13,4/2/17,119022599,,Russian Hill,San Francisco ,CA,94109,San Francisco,US,United States,37.80590132,-122.4200505,Apartment,Private room,3,1,1,1,Real Bed,,155.00,,,,25.00,2,30.00,1,89,3 weeks ago,24,44,69,339,4/2/17,26,461.5384615,
4896087,https://www.airbnb.com/rooms/4896087,2.02E+13,4/2/17,25196982,,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80150926,-122.4198215,Apartment,Entire home/apt,3,1,1,2,Real Bed,,110.00,,,100.00,70.00,1,0.00,30,1125,4 weeks ago,1,31,47,301,4/2/17,64,77.5,
9138781,https://www.airbnb.com/rooms/9138781,2.02E+13,4/2/17,47595716,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.79928169,-122.4218525,Apartment,Entire home/apt,2,1,1,1,Real Bed,,140.00,,,100.00,,1,0.00,1,1125,12 months ago,0,0,0,0,4/2/17,365,135.3846154,
2219978,https://www.airbnb.com/rooms/2219978,2.02E+13,4/2/17,368469,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.79809556,-122.4155067,Apartment,Private room,1,1.5,1,1,Real Bed,,170.00,,,,50.00,1,0.00,3,7,6 days ago,27,57,87,87,4/2/17,278,982.6923077,
15634550,https://www.airbnb.com/rooms/15634550,2.02E+13,4/2/17,100823913,,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80281034,-122.422476,Apartment,Entire home/apt,4,1,1,1,Real Bed,,180.00,,,,50.00,1,0.00,1,1125,2 months ago,0,0,2,154,4/2/17,211,908.8461538,
6164467,https://www.airbnb.com/rooms/6164467,2.02E+13,4/2/17,31980242,Fisherman's Wharf,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80499511,-122.4212393,Apartment,Entire home/apt,2,1,1,1,Real Bed,,199.00,,,200.00,60.00,1,0.00,1,1125,6 months ago,0,0,0,0,4/2/17,365,730.3846154,
3116974,https://www.airbnb.com/rooms/3116974,2.02E+13,4/2/17,1445283,North Beach,Russian Hill,San Francisco,CA,94133,San Francisco,US,United States,37.79819708,-122.4118267,Apartment,Entire home/apt,4,1,2,2,Real Bed,,325.00,,,500.00,80.00,4,0.00,2,1125,4 weeks ago,5,16,35,230,4/2/17,135,1396.826923,
6360976,https://www.airbnb.com/rooms/6360976,2.02E+13,4/2/17,25196982,,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.79928133,-122.4194679,Apartment,Entire home/apt,6,1.5,2,4,Real Bed,,210.00,,,,100.00,4,25.00,30,1125,3 weeks ago,28,28,28,247,4/2/17,118,843.75,
16027559,https://www.airbnb.com/rooms/16027559,2.02E+13,4/2/17,1429422,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.79680802,-122.4216331,Apartment,Entire home/apt,2,2,1,1,Real Bed,,260.00,,,,,1,0.00,3,20,4 weeks ago,28,58,87,87,4/2/17,278,476.5384615,
8736665,https://www.airbnb.com/rooms/8736665,2.02E+13,4/2/17,15835605,North Beach,Russian Hill,San Francisco,CA,94133,San Francisco,US,United States,37.79757326,-122.4130003,Apartment,Entire home/apt,1,1,0,1,Real Bed,,180.00,,,,,1,0.00,1,1125,18 months ago,0,0,0,0,4/2/17,365,1390,
6584942,https://www.airbnb.com/rooms/6584942,2.02E+13,4/2/17,34439542,Fisherman's Wharf,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80623227,-122.4210793,Apartment,Entire home/apt,4,1,1,2,Real Bed,,185.00,1300.00,,,,1,0.00,7,7,22 months ago,0,0,0,0,4/2/17,365,1263.461538,
13582817,https://www.airbnb.com/rooms/13582817,2.02E+13,4/2/17,76778950,Fisherman's Wharf,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80617555,-122.4237907,Apartment,Entire home/apt,6,2,2,3,Real Bed,,925.00,,,,,1,0.00,2,7,a week ago,19,49,78,78,4/2/17,287,1298.557692,
1751109,https://www.airbnb.com/rooms/1751109,2.02E+13,4/2/17,7054805,Fisherman's Wharf,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80468547,-122.4216767,Apartment,Entire home/apt,6,1,2,2,Real Bed,,279.00,,,,50.00,1,0.00,2,1125,6 weeks ago,0,2,4,163,4/2/17,202,5105.288462,
17271591,https://www.airbnb.com/rooms/17271591,2.02E+13,4/2/17,115416167,Fisherman's Wharf,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80602528,-122.4198319,Timeshare,Entire home/apt,4,1,1,2,Real Bed,,140.00,,,,,1,0.00,1,1125,2 days ago,2,9,9,9,4/2/17,356,1083.807692,
10930986,https://www.airbnb.com/rooms/10930986,2.02E+13,4/2/17,49167979,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.7983446,-122.4234442,House,Entire home/apt,6,1,2,3,Real Bed,,1400.00,,,,,1,0.00,1,1125,14 months ago,0,0,0,0,4/2/17,365,958.4615385,
1198860,https://www.airbnb.com/rooms/1198860,2.02E+13,4/2/17,2416757,North Beach,Russian Hill,San Francisco,CA,94133,San Francisco,US,United States,37.8004861,-122.4138147,Apartment,Entire home/apt,3,1,1,2,Real Bed,,225.00,,,250.00,50.00,2,20.00,2,365,7 months ago,0,0,0,0,4/2/17,365,9826.923077,
12685055,https://www.airbnb.com/rooms/12685055,2.02E+13,4/2/17,7507262,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80165894,-122.4209793,Apartment,Entire home/apt,1,1,1,1,Real Bed,,230.00,,,,,1,0.00,1,1125,11 months ago,0,0,0,0,4/2/17,365,1579.326923,
9373735,https://www.airbnb.com/rooms/9373735,2.02E+13,4/2/17,7610843,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.79762743,-122.4228548,Apartment,Private room,1,1,1,1,Real Bed,,130.00,,,,,1,0.00,1,1125,17 months ago,0,0,0,0,4/2/17,365,1614.423077,
10684058,https://www.airbnb.com/rooms/10684058,2.02E+13,4/2/17,55193130,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.79926153,-122.4205356,Apartment,Entire home/apt,7,2,3,4,Real Bed,,545.00,,,,200.00,3,25.00,3,12,yesterday,0,0,30,119,4/2/17,246,912.5,
10126869,https://www.airbnb.com/rooms/10126869,2.02E+13,4/2/17,51970757,North Beach,Russian Hill,San Francisco,CA,94133,San Francisco,US,United States,37.79722941,-122.4127647,Apartment,Private room,2,1,1,1,Real Bed,,85.00,,,,,1,0.00,1,1125,14 months ago,0,0,0,0,4/2/17,365,2578.269231,
2723005,https://www.airbnb.com/rooms/2723005,2.02E+13,4/2/17,9878850,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.79863067,-122.4205482,Apartment,Entire home/apt,6,2,3,4,Real Bed,,699.00,,,2500.00,150.00,4,25.00,4,7,5 days ago,16,46,76,77,4/2/17,288,596.6346154,
15346876,https://www.airbnb.com/rooms/15346876,2.02E+13,4/2/17,97865629,Fisherman's Wharf,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80478124,-122.4208988,Bed & Breakfast,Private room,4,1,1,1,Real Bed,,167.00,,,,30.00,2,50.00,1,62,today,4,17,36,111,4/2/17,254,3871.384615,
8195086,https://www.airbnb.com/rooms/8195086,2.02E+13,4/2/17,6346492,Fisherman's Wharf,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80624818,-122.4202817,Apartment,Entire home/apt,4,1,1,2,Real Bed,,180.00,,,,,1,0.00,1,15,12 months ago,0,0,0,0,4/2/17,365,815.7307692,
8276064,https://www.airbnb.com/rooms/8276064,2.02E+13,4/2/17,10783609,North Beach,Russian Hill,San Francisco,CA,94133,San Francisco,US,United States,37.79901932,-122.4106502,Apartment,Private room,1,1.5,1,1,Real Bed,,70.00,400.00,,100.00,40.00,1,0.00,3,7,19 months ago,0,0,0,0,4/2/17,365,1263.461538,
7696468,https://www.airbnb.com/rooms/7696468,2.02E+13,4/2/17,23968721,Fisherman's Wharf,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80643008,-122.4198759,Condominium,Entire home/apt,4,1,1,4,Real Bed,,200.00,1200.00,,,,1,0.00,3,7,4 days ago,0,0,0,4,4/2/17,361,491.3461538,
4517932,https://www.airbnb.com/rooms/4517932,2.02E+13,4/2/17,8470040,Russian Hill,Russian Hill,San Francisco,CA,94133,San Francisco,US,United States,37.80291291,-122.4162572,Apartment,Entire home/apt,2,1,1,1,Real Bed,,300.00,,,300.00,78.00,2,40.00,2,1125,today,4,21,44,254,4/2/17,111,1388.461538,
9563163,https://www.airbnb.com/rooms/9563163,2.02E+13,4/2/17,28059677,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.79905224,-122.4183521,Apartment,Private room,1,1,1,1,Real Bed,,62.00,,,,30.00,1,0.00,2,10,yesterday,13,39,54,140,4/2/17,225,640.3846154,
